500	2.81530215765337	2.87816290186522	1.18305244600059
550	2.88448019682237	2.89508424141112	1.27643943768105
600	2.90427136205031	2.88825099532971	1.37814657557409
650	2.8951772729929	2.8907031950682	1.4147315329604
700	2.89965282530685	2.90622066138157	1.47492097904413
750	2.90963671753373	2.90037745145765	1.60140718740719
800	2.95509182234476	2.93446843633522	1.6315198414335
850	2.87464930869452	2.85157538577883	1.68445253155417
900	2.85134860776335	2.85353125666784	1.66391050995261
950	2.8024856927044	2.82915370663295	1.7497412136777
1000	2.81894304118986	2.82496198501918	1.79697567280502
1050	2.77321016280409	2.84081475475188	1.86245871070731
1100	2.79528034590502	2.84637902795955	1.88716585846796
1150	2.81300287954614	2.87343861575782	2.07020531503028
1200	2.78532120206526	2.80097905710497	1.94635620329146
1250	2.67720195694148	2.87771287766223	2.20461768909508
1300	2.71974422806857	2.78847802880361	2.35852645553698
1350	2.73574027831907	2.81745179109328	2.39186829920117
1400	2.79641960855505	2.76312789519729	2.3617739997859
1450	2.85102462941462	2.81842184452228	2.6587283601697
1500	2.9323307961087	2.91198748591161	2.77873390096658
1550	2.92929412747933	2.86871953842308	2.92277203904325
1600	2.91281291372368	2.8154904225099	2.81943063381323
1650	2.9012599133979	2.82782933256145	3.04256820948853
1700	2.90976652405269	2.84467009224974	2.97751537443468
1750	2.92554160767315	2.81612549217892	3.07846087919174
1800	2.86722523360226	2.77928672175797	2.97657844011172
1850	2.90858622998779	2.81984479985207	3.13791135305883
1900	2.91118875627602	2.82958090033732	3.13687433651525
1950	2.91502023827313	2.81338376000221	3.15401528664799
