500	1.00846387777756	1.00607897756276	0.837424124331102
550	1.00744684600052	1.01092251880608	0.858519758764532
600	1.00875890201632	1.00677952360539	0.861376160987167
650	1.0097558944592	1.00476445568303	0.890366709147652
700	1.0062917114927	1.00964105329413	0.896436408262634
750	1.00339804506336	0.996005219482027	0.900897616453467
800	1.00223063966602	0.997243602474983	0.917133713546422
850	1.00689902833505	0.996170467162012	0.917236640591743
900	0.989235471059871	0.985834959386801	0.913930266434151
950	0.988596039834393	1.00214028937997	0.919973601671323
1000	0.984483171037395	0.985388323770384	0.907530562496898
1050	0.999151943741511	1.00017733444308	0.924941923350301
1100	0.989454560974144	0.999006384150628	0.924253163039829
1150	1.00904524678358	1.02107403467318	0.964237159049307
1200	0.986974996728952	0.993271946902932	0.930817148108839
1250	1.00770908356202	0.994387311273013	0.916402708341245
1300	0.984167189796753	0.991024279646808	0.952383521367928
1350	0.990965497253773	0.982190570773572	0.92509277774552
1400	0.975418013308471	0.982745927466718	0.922432415487995
1450	0.987652999730358	0.973444918511286	0.92711639215348
1500	0.998066957505922	0.992883787479562	0.948098128525377
1550	1.00302131195742	1.0048511224158	0.960240051299862
1600	0.98824415506831	0.979306129938173	0.944312780424496
1650	0.989988355299566	0.987162212385005	0.945102333998451
1700	0.991092532767789	0.980729318230025	0.953026882382069
1750	0.996529312732116	0.989591671188643	0.949455275697542
1800	0.980069649242313	0.982575902329549	0.93236973129443
1850	0.994453033545384	0.992337623857119	0.951142053798246
1900	0.986955504396733	0.984306771198164	0.952428096322113
1950	0.985101215028638	0.983280128647116	0.957310757569057
