5072 246651529 16477005 225546838 16477002
5136 252757658 16879181 231113631 16879178
5200 259254848 17318638 237071546 17318635
5264 265514099 17730896 242777937 17730893
5328 272172194 18181219 248883401 18181216
5392 278584561 18603554 254729384 18603551
5456 285403555 19064783 260982391 19064780
5520 291969082 19497198 266968010 19497195
5584 298949017 19969297 273368603 19969297
