16144	2.652675	0.629908
16208	2.679795	0.646748
16272	2.713288	0.639146
16336	2.757304	0.644363
16400	2.820794	0.651308
16464	2.795071	0.653815
16528	2.802695	0.660586
16592	2.838418	0.664251
16656	2.837909	0.670161
16720	2.882158	0.675281
16784	2.925006	0.700183
16848	2.948538	0.685918
16912	2.967921	0.691339
16976	3.019841	0.695983
17040	3.031208	0.701029
17104	3.085155	0.705919
17168	3.106352	0.711657
