16144	2.645562	0.643986
16208	2.656653	0.636777
16272	2.723909	0.645920
16336	2.714687	0.649085
16400	2.813508	0.652794
16464	2.759947	0.710719
16528	2.980353	0.669983
16592	2.959187	0.727088
16656	2.933080	0.685617
16720	3.142622	0.753399
16784	3.253738	0.791402
16848	3.088189	0.695772
16912	3.191787	0.713213
16976	3.148214	0.708085
17040	3.056111	0.704955
17104	3.054445	0.711949
17168	3.169301	0.715193
