600  0.33672975  0.3357175  0.565595  0.66130725
800  0.82084325  0.83170625  1.229426  1.60119675
1000  1.67848925  1.663668  2.2905565  3.24376125
1200  3.0431  3.00078975  3.8496775  5.82791275
1400  5.910526  5.96480375  6.32646175  11.192943
1600  10.28591125  10.62848825  10.0186805  20.08510925
1800  15.09453125  15.36882025  13.39659675  29.13137975
