600  0.225972  0.22578075  0.47886725  0.66130725
800  0.54887475  0.5521685  1.00307975  1.60119675
1000  1.09538825  1.11128675  1.755353  3.24376125
1200  2.04614275  2.02117075  2.99331325  5.82791275
1400  3.969693  3.95209025  4.75364325  11.192943
1600  6.93550875  7.13444775  6.98600375  20.08510925
1800  10.13407025  10.5130155  9.96834625  29.13137975
