5072 92852588 7554617 68317177 7554616
5136 95205155 7741254 70045434 7741253
5200 97551039 7930528 71759326 7930527
5264 99966347 8121370 73534886 8121369
5328 102685854 8355647 75616257 8355646
5392 105089943 8552487 77364628 8552486
5456 107489299 8751705 79100652 8751704
5520 110002477 8952373 80942823 8952372
5584 112545195 9155888 82806635 9155887
