5072 152625287 11096170 129258917 11096167
5136 156454455 11367951 132492407 11367948
5200 160265751 11644968 135700999 11644965
5264 164122024 11923546 138946946 11923543
5328 168419583 12243854 142635077 12243851
5392 172440870 12529284 146030812 12529281
5456 176440974 12820032 149398360 12820029
5520 180486064 13112243 152803266 13112240
5584 184991456 13448040 156669774 13448038
