5072 36161522 5574643 11032179 5574643
5136 37118769 5713467 11350618 5713467
5200 38051759 5854123 11636907 5854123
5264 39038240 5996235 11968636 5996235
5328 40344441 6181749 12622149 6181749
5392 41294998 6327919 12901953 6327919
5456 42214255 6476232 13142486 6476232
5520 43143685 6626404 13385250 6626404
5584 44171222 6777718 13718041 6777718
