1000  9.6099985  8.286436  8.8722285  2.8781025
1250  19.9128035  16.91163375  17.52624275  6.24830725
1500  35.46888725  32.33183425  33.0561455  13.90435475
1750  59.58222825  56.28825125  56.81546925  28.98858775
