100  0.00803725  0.00811775  0.0057155  0.003021
125  0.01388775  0.01377275  0.00962825  0.0046005
150  0.02213575  0.0214475  0.0149805  0.00797725
175  0.031722  0.031482  0.02244825  0.0127265
