100  0.00432025  0.004357  0.00811375  0.003021
125  0.00758375  0.00755925  0.013101  0.0046005
150  0.01130725  0.01146075  0.0189925  0.00797725
175  0.01669075  0.01685425  0.0266725  0.0127265
