1000  9.44682175  8.255961  8.84304175  2.837538
1150  14.9021625  12.978127  13.53391925  4.6405465
1300  22.1296125  20.302592  21.366108  7.4591965
1450  32.174911  28.8410105  31.51878  12.216236
