1000  7.6109055  7.66158875  5.4445505  4.959116
1200  12.236694  11.9914155  9.258342  8.7118075
1400  26.6042805  27.5874955  20.7378095  16.191453
1600  43.02490575  42.844725  34.51055225  28.80763375
1800  64.92212875  64.310808  50.7456425  45.073048
