20000000 1.9955647326 2.00146985551 2.00080196321 1.97655417407 2.02433979797 
30000000 1.50056909189 1.49617246916 1.49019592125 1.49584231967 1.46634287914 
40000000 1.330648698 1.33765664734 1.33284201126 1.33132814815 1.30904390677 
50000000 1.25081668864 1.2531682571 1.25148729043 1.24996540459 1.24814089114 
60000000 1.207202385 1.19682968227 1.19762574337 1.19834129952 1.25613878949 
70000000 1.15859064097 1.1659119622 1.16922082643 1.16671419792 1.11065626199 
80000000 1.14633851579 1.1444279917 1.14234585302 1.14217596673 1.14134460333 
90000000 1.12345996742 1.1234827523 1.12272329547 1.12611789813 1.1299536559 
100000000 1.11160014021 1.1182738491 1.1122230742 1.11079437476 1.10707992264 
