896    17.1143206    9.8207771
912    15.2336246    10.250628
928    17.8404325    10.9445556
944    17.2327294    11.0181102
960    22.0945578    11.4801073
976    19.7193494    12.0167288
992    22.7549936    13.0510285
1008    21.963414    13.9208395
1024    34.7790312    14.3692829
